ID	TARGET	TEXT	STANCE
5278	朝鲜核试验	卡斯特罗撰文吁朝鲜克制：人类再次面临核战风险http://t.cn/zTUbUJt 支持卡斯特罗的呼吁，朝鲜应当像卡斯特罗提醒的那样，记住“她对她的友好国家的义务”。	UNKNOWN
5279	朝鲜核试验	【朝核六方会谈中日代表将举行磋商】日本外务省4日宣布，朝核问题六方会谈中方团长武大伟5日将与日方首席代表亚洲大洋洲局局长石兼公博举行磋商。预料双方会谈及朝核问题及中日关系。另外，朝核问题六方会谈韩方副团长金健访美，将和美方就对朝制裁后续措施进行磋商。 |秒拍视频 .	UNKNOWN
5280	朝鲜核试验	【朝鲜发射一枚导弹疑遭失败】据韩国联合参谋本部22日消息，朝鲜于当天上午5时58分许在江原道远山一带发射一枚“舞水端”导弹，但疑似失败。 http://t.cn/R5pY0RT	UNKNOWN
5281	朝鲜核试验	据韩联社报道，韩国政府决定8日中午重启对朝扩音喊话。韩国国防部国防政策室室长柳济升7日参加国防委员会全体会议时，提交了评价朝鲜第4次核试验及对策的相关报告。韩国国防部认为，朝鲜此次强行进行核试验是因为朝鲜劳动党第七次全国代表大会召开在即。via环球网	UNKNOWN
5282	朝鲜核试验	外交部发言人陆慷2月3日谈话表明，中国决意从朝核问题脱身。当初中国主办六方会谈，本来就是帮美国忙。现在 美不但不领情，反而倒打一耙，把朝鲜核试验的责任推给中国，强迫中国与朝为敌。中国当然不干。朝核问题本来就是美朝间的问题，你们自己解决吧。但有一个条件：不许把朝鲜搞乱，不许对朝动武。	UNKNOWN
5283	朝鲜核试验	朝鲜最高领导人金正恩7日在朝鲜劳动党第七次代表大会上说，只要敌对势力“不使用核武器”侵犯朝鲜主权，朝鲜就不会首先使用核武器。 相比朝鲜政府今年1月在第四次核试验后发表的声明，金正恩这一表态给朝鲜不首先使用核武器的政策进一步阐明了前提，似可以理解为:你不用核，我也不用核。	UNKNOWN
5284	朝鲜核试验	【韩国国防部证实朝鲜发射6枚短程发射体】韩国国防部3日证实，朝鲜当天上午10时许(北京时间9时)从江原道元山一带向朝鲜半岛东部海域发射了6枚短程发射体。韩国国防部相关人士说，朝方当天发射的短程发射体射程100至150公里，疑为短程导弹或300毫米口径火箭弹。韩联社此前称，朝鲜当天发射的是“数枚短	UNKNOWN
5285	朝鲜核试验	#全球核武报告:中国核弹头260枚居第四#报告以2016年1月称全球共拥有15395枚核弹头，比2015年减少455枚，其中4120枚为部署状态。俄罗斯7290枚核弹头排在首位，美国7000枚位列第二。接下来为法国(300枚)、中国(260枚)、英国(215枚)、巴基斯坦(110至130枚)、印度(100至120枚)、以色列(80枚)及朝鲜(10枚)。	UNKNOWN
5286	朝鲜核试验	据韩联社与法新社报道，朝鲜方面6日称，该国进行了“成功的”氢弹实验。据朝中社去年12月10日报道，金正恩表示，朝鲜是拥有核弹和氢弹的核强国。三胖，这孩子。	UNKNOWN
5287	朝鲜核试验	【蒋铁刚：中国的朝鲜政策错了吗？】如果中朝关系恢复正常了，两国最高领导人见面了，结果朝鲜还是像现在这样，今天搞次核试验，明天发射颗卫星，那中国不是明摆着打自己的脸吗？朝核问题以后怎么演变？从现在的情况看，已经成了死棋了，没招。http://t.cn/Rq9eSvP	UNKNOWN
5288	朝鲜核试验	如果实战，对美国抱有不使用核武器解决朝核问题的幻想是严重错误的，也是愚蠢的，不排除美有可能使用核武器解决问题。如果转化为实战，作为我们是希望不要用核，因为朝鲜半岛距离我们很近，但要记住它距美很遥远。美是唯一使用过核武器的国家。没有任何理由能排除美不使用核武器来解决朝核问题。	UNKNOWN
5289	朝鲜核试验	特种部队2看完真是无力吐槽了。第一集里那些高科技产品全都不见了，只要岩石出现，一定是各种机枪突突突就对了。剧情也懒得吐槽了。我只想说两句话：一是核武器国家元首集会，怎么没有金三胖！！！！！还我金三胖！！二是Channing Tatum!Channing Tatum!Channing Tatum!Channing Tatum!Channing Tatum!	UNKNOWN
5290	朝鲜核试验	# 中国战机进入朝鲜空域警告美韩 #胖子，有人替你撑腰了，半岛局势箭在弦上，随时爆发全面战争或核战！乱世好像要来了。	UNKNOWN
5291	朝鲜核试验	印度都不敢说他有氢弹，北棒啥啥都没有的哪来的氢弹 本来北棒的核弹就是一个脏弹罢了，氢弹这流氓认证是这么好搞的？ 核武器最重要的一项就是核试验，你认为炸一个氢弹世界会不知道 还有，我不认为俄罗斯会把氢弹的构型送给三胖，TG？那不是开玩笑呢，美帝？我说是你相信吗	UNKNOWN
5292	朝鲜核试验	据英国媒体报道，美国副国务卿布林肯昨天表示，如果朝鲜再次进行核试验，美国将进行强有力的回应。他说，如果朝鲜进一步挑衅，将是自掘坟墓。此前，有韩国媒体称朝鲜将在5月份进行第五次核试验。	UNKNOWN
5293	朝鲜核试验	曾参加过猎杀拉登的执行最高等级任务的特种部队美军高等级猎杀特种部队已在韩部署。韩国执政党议员何泰庆公开呼吁朴槿惠总统下令对金正恩进行斩首，强调只有这样才能阻止其使用核武器，韩国在朝鲜发动核战之前只有极其短暂的机会窗口期，呼吁朴槿惠公开宣布刺杀意图，寻求国际支持，尤其是美日的支持。	UNKNOWN
5294	朝鲜核试验	【朴槿惠同奥巴马安倍通电话讨论单独制裁】 韩国总统朴槿惠9日分别与美国总统奥巴马和日本总理安倍晋三通电话，再次明确朝鲜发射远程导弹违反联合国安理会决议并明确朝鲜的行为是对国际社会的威胁。韩美日三国将在安理会决议之外采取双边和多边的对朝制裁。 http://t.cn/RGqRCg1	UNKNOWN
5295	朝鲜核试验	对金三胖来说，如果不启动政治改革自我革命的话，那就只有抱残守缺继续专制集权路线。在这个基础上发展核武器先自保安全，然后发展经济，这就是朝鲜的路线。而现在确实是朝鲜发展核武器最好的时机：日韩做人质、中国四面楚歌管不了他同时又与美日掣肘、美国鞭长莫及、俄罗斯叹莫能止。三胖威武！	UNKNOWN
5296	朝鲜核试验	#VOA常速英语#《北韩再次测试核弹》[http://t.cn/R5cCDlU]自2006年以来，朝鲜第四次试射核武器。白宫发言人说，朝鲜任何形式的核试验是“挑衅和公然违反”多个联合国安理会决议。	UNKNOWN
5297	朝鲜核试验	#国际军事快讯#【朝鲜疑再射“舞水端”导弹】韩军一名相关人士28日表示，朝鲜于当天上午6时40分许在元山地区附近发射一枚疑为“舞水端”中程弹道导弹的飞行物，但飞行物疑似在发射数秒后坠落。目前韩美正在对此进行分析。该导弹上升至数百米后，在韩军的雷达视野中消失，但仍在美军侦察卫星的探测范围	UNKNOWN
5298	朝鲜核试验	【俄称朝鲜发射弹道导弹说明其藐视国际法】朝鲜周日从西海卫星发射场发射了一枚弹道导弹。导弹升空10分钟后进入日本冲绳岛领空。俄外交部周日发布消息说：“不得不指出，平壤不顾国际社会呼吁，再次展示藐视国际法的态度”。这将导致朝鲜半岛乃至东北亚整体局势异常紧张。http://t.cn/RGUIu7s	UNKNOWN
5299	朝鲜核试验	【朝向半岛东部海域发射5枚短程导弹 今年已发4次】 韩国联合参谋本部表示，朝鲜从当地时间21日下午3点19分开始，至3点41分为止，在咸镜南道咸兴北方一带向朝鲜半岛东部海域发射了4枚短程导弹。之后，朝鲜又发射一枚短程导弹。据报道，朝鲜发射短程导弹飞行的距离约为200公里。 http://t.cn/RGDpFiN	UNKNOWN
5300	朝鲜核试验	说得好【傅莹:有国家在朝鲜半岛仍处战争状况 够奇葩的】视频：傅莹称中国坚决反对朝鲜发展核武器金正恩　　新加坡海峡时报记者:发言人您好！两天前，联合国针对朝鲜第四次核试验和火..http://t.cn/RGYFYMc （分享自@搜狐新闻客户端）	UNKNOWN
5301	朝鲜核试验	朝鲜当天发射的两枚新型中程弹道导弹“舞水端”中。第二枚高度达到了大气层1000公里以外。朝鲜“舞水端”发射试验首次在一定程度上取得了成功。	UNKNOWN
5302	朝鲜核试验	核扩撒的最终结果必然是某极端势力或国家丧心病狂发起核突袭导致全球核战，人类正向着此种灭亡加速前进。俄罗斯等国支持朝鲜、伊朗、巴基斯坦等核开发，秘密出卖火箭技术，撕毁承诺入侵放弃第三核大国地位的乌克兰…,恶意放纵核扩散。俄等国是人类方舟上的凿洞者，人类走向灭亡，俄等国是第一罪人。	UNKNOWN
5303	朝鲜核试验	这事就好比一个神经病拿着一把刀在你家门口天天晃悠着，让人很恐惧的……	UNKNOWN
5304	朝鲜核试验	【消息指朝鲜给90万民兵发枪弹 半岛逼近战争边缘】今天是朝鲜宣布无法保障外国驻朝使领馆安全的第一天……俄罗斯总统普京8日警告称，朝鲜半岛若爆发核战，将构成比切尔诺贝利核事故大得多的威胁。第二天就有传言说，朝鲜给90万民兵发枪弹，半岛更逼近战争边缘。	UNKNOWN
5305	朝鲜核试验	【Video|金正恩：分分钟炸飞首尔】朝鲜宣布成功从潜艇发射一枚弹道导弹，金正恩称：“这是令人瞠目结舌的成功”。朝鲜警告说：“平壤现在随时有能力打击首尔傀儡政权和美帝国主义者。”朝鲜如何炸飞首尔？戳朝鲜脑洞大开的战争打击视频 |秒拍视频	UNKNOWN
5306	朝鲜核试验	朝鲜核战打不起来。 最近几天，国际社会普遍担心，朝鲜核战争恐将打起来。这里，我放胆说句实话，核战没法打起来。为什么？一是朝没这实力和家底，一旦开战，朝只能挨打；二朝国内民意不允他主动挑起战争；三是在国际社会也不讨好。	UNKNOWN
5307	朝鲜核试验	【本周封面】朝鲜今年洲际导弹的测试史无前例，尽管三次测试都以失败告终，但从中汲取的教训足以在可预见的未来帮助他们成功。遏制政策有效的前提是一个国家会理性行事，但金正恩迷雾重重，外界根本不知道他如何制定政策，这令遏制平壤倍加困难。|​封面速递 ...	UNKNOWN
5308	朝鲜核试验	装着一副亡国的样子，不就是激发人民群众的爱国瘾，搞统一思想吗？金三胖的朝鲜玩核弹，让人觉得好玩，类似于人家说，就这条件，你还玩裸睡？他就是要造成紧张关系，国家才不至于崩溃，他根本不敢改革开放，否则他怎么死都不知道。中国、苏联都非常残忍的对待战俘？简单一句话，你为什么不死在战场？	UNKNOWN
5309	朝鲜核试验	【韩高官：目前须严厉应对朝鲜第五次核试风险】韩国统一部长官洪容杓18日在华克山庄喜来登酒店举行的一次讲座上表示，朝鲜今年1月6日进行了第四次核试验，现在或是朝鲜即将进行第五次核试验的严峻时刻，也是我们采取严厉措施予以应对的同时，努力创造可持续和平局面的重要时刻。http://t.cn/Rqk1WCU	UNKNOWN
5310	朝鲜核试验	朝鲜试验氢弹核武器，把中国推入最尴尬的境地。不是友人，不是敌人，不是路人，里里外外不是“人”的感觉~~对于三胖这样的独裁者，形成一种其明确可预期的强硬外交路线比什么都更重要！——这些年，我们摇摆的幅度太大了。	UNKNOWN
5311	朝鲜核试验	假如你隔壁一哥们在家存了一个大的炸药你不害怕？笑话！如今金三胖有了核武器就足够我们有疑虑的了，即使不扔过长白山，谁知道再来几次地下核爆炸会不会让长白山爆发。不要太迷信你自己的智商。	UNKNOWN
5312	朝鲜核试验	美国在韩国部署“萨德”导弹防御系统，这既是应对金三胖，也是针对中国，中国当然严重关注，这是理所当然的。但是，这其实也是为美日韩三国联手暗渡陈仓悄然毁掉朝核做预防性的防御。美国的目的现在并不是主要针对中国，而恰恰说明他们准备悄然无声的毁掉金三胖的核武器已经开始进入准备和实施的阶段了	UNKNOWN
5313	朝鲜核试验	基于王毅外长的观点，半岛无核问题焦点是美朝会谈，而不是韩朝会谈。美军从半岛撤军是解释朝核问题的根本出路。中国不允许半岛有核，不允许生战、生乱。一旦半岛发生战争，美国肯定参与，中国咋办？美在韩部暑萨德，乃“司马昭之心，路人皆知”。中国坚决反对。但美国也不会撤军。 |王毅：要让...	UNKNOWN
